nro_sicop,nro_acto,fecha_adj_firme,cedula_institucion,fecha_publicacion,fecha_inicio_recepcion,fecha_cierre_recepcion,fecha_apertura,nro_procedimiento,tipo_procedimiento,modalidad_procedimiento,descripcion,total_procedimiento,duracion
20231000865,920734,2023-10-17 15:17:44,4000004017,2023-10-06 09:32:12.000,2023-10-09 10:00:00.000,2023-10-10 10:00:00,2023-10-10 10:00:00.000,2023PX-000279-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación SAFe Release Train Engineer RTE.,2917200.0,7
20231000841,920961,2023-10-17 15:20:08,4000004017,2023-10-06 09:16:18.000,2023-10-09 10:00:00.000,2023-10-11 10:00:00,2023-10-11 10:00:00.000,2023PX-000276-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación El Reglamento a la Ley General de Contratación Pública.,94860.0,6
20231000848,921919,2023-10-17 15:34:31,4000004017,2023-10-06 09:21:26.000,2023-10-09 10:00:00.000,2023-10-11 10:00:00,2023-10-11 10:00:00.000,2023PX-000277-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación 10 Jornada de Actualización Tributaria.,115000.0,6
20231000878,920997,2023-10-17 15:21:23,4000004017,2023-10-06 09:38:01.000,2023-10-09 10:00:00.000,2023-10-11 10:00:00,2023-10-11 10:00:00.000,2023PX-000281-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación Ley Marco de Empleo Público.,418200.0,6
20231000321,916927,2023-10-12 09:27:31,4000004017,2023-10-03 16:40:13.000,2023-10-04 10:00:00.000,2023-10-06 10:00:00,2023-10-06 10:00:00.000,2023PX-000274-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación Liderando el cambio y la transformación organizacional,9363600.0,5
20231000526,922125,2023-10-24 08:43:19,4000004017,2023-10-05 14:56:42.000,2023-10-05 15:00:00.000,2023-10-12 10:00:00,2023-10-12 10:00:00.000,2023LD-000088-0004900001,LICITACIÓN REDUCIDA,Cantidad definida,"Adquisición de una licencia de Minitab Statistical Software para elCentro de Control de Numerario por un año, prorrogable a cuatro años,según interés",1725000.0,11
20231003196,928264,2023-10-27 14:27:35,4000004017,2023-10-19 15:10:20.000,2023-10-23 10:00:00.000,2023-10-25 10:00:00,2023-10-25 10:00:00.000,2023PX-000295-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,"Inscripción en actividad de capacitación Power BI nivel II, construyendo soluciones de análisis.",596700.0,2
20231003272,926757,2023-10-25 13:52:25,4000004017,2023-10-19 15:01:32.000,2023-10-23 10:00:00.000,2023-10-24 10:00:00,2023-10-24 10:00:00.000,2023PX-000294-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación Contratación pública: principios teóricos - prácticos.,140000.0,1
20230702540,883273,2023-07-28 15:00:46,4000004017,2023-07-25 11:28:25.000,2023-07-26 10:00:00.000,2023-07-27 10:00:00,2023-07-27 10:00:00.000,2023PX-000204-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación Programa Profesional de Normas Internacionales de Sostenibilidad Módulo 2,25000.0,1
20230702524,887557,2023-08-11 14:35:29,4000004017,2023-07-25 17:31:57.000,2023-07-25 17:45:00.000,2023-08-01 10:00:00,2023-08-01 10:00:00.000,2023LD-000060-0004900001,LICITACIÓN REDUCIDA,Servicios,"Contratación del servicio de acceso a bases de datos de información jurídica nacional e internacional, para las ODM",10800000.0,10
20230904137,915226,2023-10-12 08:55:31,4000004017,2023-09-29 15:34:08.000,2023-09-29 17:00:00.000,2023-10-05 10:00:00,2023-10-05 10:00:00.000,2023PX-000271-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación Curso preparatorio para la Certificación Financial Risk Manager Nivel I,747423.0,6
20230903357,913304,2023-10-02 13:51:03,4000004017,2023-09-26 10:57:08.000,2023-09-27 10:00:00.000,2023-09-29 10:00:00,2023-09-29 10:00:00.000,2023PX-000263-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación Liderazgo situacional.,6798750.0,3
20230903564,915952,2023-10-11 12:11:58,4000004017,2023-09-27 10:09:04.000,2023-09-27 10:15:00.000,2023-10-04 10:00:00,2023-10-04 10:00:00.000,2023LD-000081-0004900001,LICITACIÓN REDUCIDA,Cantidad definida,Suscripción Herr. Firewall y Balanceo en nube,23362920.0,7
20230902430,909119,2023-09-22 14:30:21,4000004017,2023-09-19 18:10:05.000,2023-09-20 10:00:00.000,2023-09-22 10:00:00,2023-09-22 10:00:00.000,2023PX-000257-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación Programa del Especializado en Contratación Pública.,1165860.0,0
20230903850,913662,2023-10-02 16:34:37,4000004017,2023-09-27 13:30:18.000,2023-09-28 10:00:00.000,2023-10-02 10:00:00,2023-10-02 10:00:00.000,2023PX-000268-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación Certificación Agile Team Facilitation para empleados Públicos,2775000.0,0
20230903857,916147,2023-10-12 09:21:57,4000004017,2023-09-27 13:37:00.000,2023-09-28 10:00:00.000,2023-10-04 16:30:00,2023-10-04 16:30:00.000,2023PX-000270-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación Ley General de Contratación Pública 9986 y su Reglamento,336600.0,7
20230903243,910916,2023-09-27 16:23:50,4000004017,2023-09-22 16:58:23.000,2023-09-25 10:00:00.000,2023-09-26 10:00:00,2023-09-26 10:00:00.000,2023PX-000259-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación Protección de datos en el sector público: sanciones y procedimientos,189720.0,1
20240316430,977039,2024-03-12 16:10:37,4000004017,2024-03-01 16:48:03.000,2024-03-04 06:00:00.000,2024-03-05 12:00:00,2024-03-05 12:00:00.000,2024PX-000061-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación Aspectos prácticos en las audiencias orales y privadas de los procedimientos administrativos,114240.0,7
20240316468,978073,2024-03-12 16:30:16,4000004017,2024-03-04 15:14:31.000,2024-03-05 06:00:00.000,2024-03-06 12:00:00,2024-03-06 12:00:00.000,2024PX-000062-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación Taller Gestión de Cambio.,1065000.0,6
20240318088,982923,2024-04-05 12:33:58,4000004017,2024-03-18 20:24:11.000,2024-03-18 20:30:00.000,2024-03-22 15:00:00,2024-03-22 17:00:00.000,2024PX-000076-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación Programa Storytelling y Persuasión con Datos para dos funcionarios de la SUPEN,2120000.0,13
20231109142,947705,2023-11-28 14:01:26,4000004017,2023-11-21 15:31:00.000,2023-11-22 10:00:00.000,2023-11-24 14:00:00,2023-11-24 14:00:00.000,2023PX-000334-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación Power BI Nivel I.,373626.0,4
20240419930,986735,2024-04-22 15:54:21,4000004017,2024-04-09 14:02:49.000,2024-04-10 06:00:00.000,2024-04-12 12:00:00,2024-04-12 12:00:00.000,2024PX-000105-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación Curso Intermedio de Sistema Comando de Incidentes.,202000.0,10
20231004889,943173,2023-11-23 13:45:28,4000004017,2023-11-01 16:04:05.000,2023-11-01 16:05:00.000,2023-11-08 10:00:00,2023-11-08 10:00:00.000,2023LD-000102-0004900001,LICITACIÓN REDUCIDA,Cantidad definida,"Compra de munición para armas de fuego 9 milímetros, 556  milímetros para utilizarlas en prácticas de disparo y operativa del Proceso deAdministración",3007904.0,15
20231106345,936683,2023-11-13 08:56:54,4000004017,2023-11-06 19:06:23.000,2023-11-07 10:00:00.000,2023-11-08 10:00:00,2023-11-08 10:00:00.000,2023PX-000321-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación Habilidades Blandas para la Gestión de Proyectos y Equipos de trabajo.,3240000.0,4
20231003716,936123,2023-11-14 05:28:52,4000004017,2023-10-24 15:51:57.000,2023-10-24 16:00:00.000,2023-10-31 10:00:00,2023-10-31 10:00:00.000,2023LD-000095-0004900001,LICITACIÓN REDUCIDA,Según demanda,CONTRATACION POR SUMINISTRO DE MATERIALES Y PRODUCTOS ELECTRICOS PARA EL BANCO CENTRAL DE COSTA RICA BAJO LA MODALIDAD DE ENTREGA SEGUN DEMANDA,152010.25,13
20231004336,935169,2023-11-07 16:34:10,4000004017,2023-10-26 19:05:59.000,2023-10-27 10:00:00.000,2023-10-31 10:00:00,2023-10-31 10:00:00.000,2023PX-000308-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación Preparación para la Certificación en Auditoría de Ciberseguridad.,209000.0,7
20231106752,948134,2023-12-06 07:54:06,4000004017,2023-11-08 15:30:03.000,2023-11-09 09:00:00.000,2023-11-16 10:00:00,2023-11-16 10:00:00.000,2023LD-000111-0004900001,LICITACIÓN REDUCIDA,Cantidad definida,Compra de equipo médico para la atención de funcionarios de ODM.,3300000.0,19
20231109037,949088,2023-11-30 10:02:51,4000004017,2023-11-21 17:04:10.000,2023-11-21 17:05:00.000,2023-11-24 10:00:00,2023-11-24 10:00:00.000,2023PX-000337-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Cantidad definida,EJECUCIÓN DE CAMPAÑA DE CABLE INFORMATIVA CON TELECABLE S.A. SOBRE LA IMPORTANCIA DEL SEGURO OBLIGATORIO DE AUTOMÓVILES (SOA),1650000.0,6
20231004330,930020,2023-11-01 11:02:42,4000004017,2023-10-26 19:03:23.000,2023-10-27 10:00:00.000,2023-10-31 10:00:00,2023-10-31 10:00:00.000,2023PX-000306-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación Redacción efectiva de documentos corporativos.,126480.0,1
20231004624,940124,2023-11-24 14:55:56,4000004017,2023-10-31 08:55:56.000,2023-10-31 09:00:00.000,2023-11-07 10:00:00,2023-11-07 10:00:00.000,2023LD-000098-0004900001,LICITACIÓN REDUCIDA,Servicios,CONTRATACIÓN DEL SERVICIO DE ACCESO A UN SISTEMA (BASE DE DATOS) DE CONSULTA DE INFORMACIÓN PROVENIENTE DE FUENTES PÚBLICAS,667440.0,17
20231108455,943954,2023-11-22 13:27:55,4000004017,2023-11-16 16:15:07.000,2023-11-17 10:00:00.000,2023-11-20 10:00:00,2023-11-20 10:00:00.000,2023PX-000330-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación El control interno & la Ley contra la corrupción y el enriquecimiento ilícito en la función pública (enfoque jurídico y disciplinario),535500.0,2
20231109036,949084,2023-11-30 10:01:53,4000004017,2023-11-21 16:59:25.000,2023-11-21 17:00:00.000,2023-11-24 10:00:00,2023-11-24 10:00:00.000,2023PX-000336-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Cantidad definida,"EJECUCIÓN DE CAMPAÑA DE RADIO INFORMATIVA CON CENTRAL DE RADIOS CDR S.A., SOBRE LA IMPORTANCIA DEL SEGURO OBLIGATORIO DE AUTOMÓVILES (SOA)",4040360.0,6
20240214701,973916,2024-03-01 16:26:34,4000004017,2024-02-14 12:29:00.000,2024-02-14 12:35:00.000,2024-02-21 10:00:00,2024-02-21 10:00:00.000,2024LD-000011-0004900001,LICITACIÓN REDUCIDA,Cantidad definida,"Compra de licencia SonarQube Developer Edition por un año, para el análisis de código fuente BCCR",8971363.8,9
20231107605,952248,2023-12-06 16:54:47,4000004017,2023-11-14 16:32:00.000,2023-11-15 09:00:00.000,2023-11-22 10:00:00,2023-11-22 10:00:00.000,2023LE-000023-0004900001,LICITACIÓN MENOR,Cantidad definida,"RENOVACIÓN DE LICENCIAS, SOPORTE EN PLATAFORMA AURA QUANTIC Y HORAS PARA AUTOMATIZACIÓN DE PROCESOS EN AURA QUANTIC",43273382.480000004,14
20231107050,945554,2023-11-24 14:06:18,4000004017,2023-11-09 12:22:23.000,2023-11-09 13:00:00.000,2023-11-16 10:00:00,2023-11-16 10:00:00.000,2023LD-000114-0004900001,LICITACIÓN REDUCIDA,Cantidad definida,ADQUISICIÓN DE SOFTWARE PARA LA ADMINISTRACIÓN DE DIRECCIONAMIENTO IP BCCR,27459000.0,8
20240318373,982291,2024-04-03 10:21:20,4000004017,2024-03-20 17:30:04.000,2024-03-21 10:00:00.000,2024-03-25 10:00:00,2024-03-25 10:00:00.000,2024PX-000077-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación: Curso Básico de Sistema de Comando de Incidentes,54100.0,9
20240215052,972535,2024-02-22 14:10:38,4000004017,2024-02-16 16:22:00.000,2024-02-19 10:00:00.000,2024-02-20 10:00:00,2024-02-20 10:00:00.000,2024PX-000044-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación  Actualización en redacción y Ortografía 2024.,187680.0,2
20240214375,972568,2024-02-22 10:54:21,4000004017,2024-02-09 12:42:10.000,2024-02-09 12:45:00.000,2024-02-16 10:00:00,2024-02-16 10:00:00.000,2024PX-000031-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Según demanda,Contratación de la Imprenta Nacional para la publicación en el DiarioOficial La Gaceta SUGEF,3000000.0,6
20240215321,975835,2024-03-05 11:51:05,4000004017,2024-02-20 17:15:28.000,2024-02-21 10:00:00.000,2024-02-27 10:00:00,2024-02-27 10:00:00.000,2024PX-000048-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación certificación Riesgo de Mercado y Balance.,972774.0,7
20240215346,973750,2024-02-26 18:20:45,4000004017,2024-02-20 17:43:26.000,2024-02-21 10:00:00.000,2024-02-22 10:00:00,2024-02-22 10:00:00.000,2024PX-000049-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación sistema transaccional SIOPEL.,174038.0,4
20240214989,975589,2024-03-01 16:11:50,4000004017,2024-02-20 14:44:37.000,2024-02-20 14:45:00.000,2024-02-27 10:00:00,2024-02-27 10:00:00.000,2024PX-000047-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Cantidad definida,"Originación, acunación y entrega de piezas de la denominación de 50 colones - 2024.",6125697468.0,3
20240422187,995463,2024-05-08 13:26:59,4000004017,2024-04-30 09:28:52.000,2024-05-02 06:00:00.000,2024-05-03 23:59:00,2024-05-06 09:00:00.000,2024PX-000121-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación Manejo y resolucion de crisis: manejo de incidentes y crisis a nivel comunicacional y gestión de autoridades.,172500.0,4
20240421532,998439,2024-05-20 10:12:42,4000004017,2024-04-24 15:36:51.000,2024-04-24 15:40:00.000,2024-05-02 14:00:00,2024-05-02 14:00:00.000,2024LD-000031-0004900001,LICITACIÓN REDUCIDA,Servicios,"CONTRATACION DE SERVICIOS PREVENTIVOS Y CORRECTIVOS PARA LOS AIRES ACONDICIONADOS TIPO VRV DE LA MARCA SAMSUNG,EMPLAZADOS EN EL BCCRLA AUDITORIA DEL BCCR.TC:5",659392.6,17
20240523129,1004493,2024-05-31 10:34:28,4000004017,2024-05-10 13:52:07.000,2024-05-10 14:00:00.000,2024-05-17 10:00:00,2024-05-17 10:00:00.000,2024LD-000038-0004900001,LICITACIÓN REDUCIDA,Cantidad definida,MAQUINA VERIFICADOR DE BILLETES,4960616.84,14
20230301821,840555,2023-03-27 13:38:37,4000004017,2023-03-22 12:04:48.000,2023-03-22 13:00:00.000,2023-03-24 13:00:00,2023-03-24 13:00:00.000,2023PX-000068-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción ¿Cómo definir Indicadores de Gestión que generen resultados?,80580.0,3
20230201212,837358,2023-03-16 09:15:09,4000004017,2023-02-23 08:22:04.000,2023-02-23 08:25:00.000,2023-03-02 10:00:00,2023-03-02 10:00:00.000,2023LD-000010-0004900001,LICITACIÓN REDUCIDA,Servicios,Contratación de servicios profesionales en auditoría externa para el dictamen de la liquidación presupuestaria del año 2022.,12500000.0,13
20230301856,840556,2023-03-27 13:37:02,4000004017,2023-03-22 12:09:57.000,2023-03-22 13:00:00.000,2023-03-24 13:00:00,2023-03-24 13:00:00.000,2023PX-000070-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción: Procedimiento Administrativo Disciplinario conforme a la Ley General de Administración Pública,520200.0,3
20230301880,840557,2023-03-27 13:35:07,4000004017,2023-03-22 11:57:08.000,2023-03-22 13:00:00.000,2023-03-24 13:00:00,2023-03-24 13:00:00.000,2023PX-000065-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción: Programa Técnico en Análisis de Datos–Módulos V y VI,2184840.0,3
20230700350,886927,2023-08-08 16:21:38,4000004017,2023-07-07 08:25:35.000,2023-07-07 08:30:00.000,2023-07-21 10:00:00,2023-07-21 10:00:00.000,2023LE-000014-0004900001,LICITACIÓN MENOR,Servicios,Contratación de una firma auditora externa para evaluar el Sistema deGestión Integral de Riesgos del BCCR.,94976500.0,18
20230300395,838244,2023-03-21 09:13:00,4000004017,2023-03-07 14:33:52.000,2023-03-07 15:35:00.000,2023-03-14 15:00:00,2023-03-14 15:00:00.000,2023LD-000014-0004900001,LICITACIÓN REDUCIDA,Servicios,Renovación a la suscripción  de Elsevier Book Series / Handbooks inEconomics Series para el BCCR,1067317.46,6
20230200965,834413,2023-02-24 18:02:36,4000004017,2023-02-17 18:24:57.000,2023-02-17 18:30:00.000,2023-02-22 10:00:00,2023-02-22 10:00:00.000,2023PX-000042-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Cantidad definida,"SE REQUIERE INSCRIBIR 1 FUNCIONARIO DE LA DIVISIÓN GESTIÓN ACTIVOS YPASIVOS, EN ACTIVIDAD DE CAPACITACIÓN (FORMATO ON-LINE), AMPARADA EN LADECISIÓN IN",109140.0,2
20230201053,834856,2023-02-24 18:30:01,4000004017,2023-02-21 11:12:34.000,2023-02-21 11:15:00.000,2023-02-23 10:00:00,2023-02-23 10:00:00.000,2023PX-000046-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Proceso para la inscripción de 25 funcionarios  de la Sugeval a lacapacitación de Comunicación oral y presentaciones efectivas por LeadUniversity Cent,3825000.0,1
20230703427,887278,2023-08-11 09:24:01,4000004017,2023-07-31 11:42:23.000,2023-08-01 10:00:00.000,2023-08-04 10:00:00,2023-08-04 10:00:00.000,2023PX-000213-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripciones en actividad de capacitación Gestión del cambio en las organizaciones.,6861680.0,6
20230200610,833702,2023-02-20 16:39:48,4000004017,2023-02-14 08:13:19.000,2023-02-14 08:20:00.000,2023-02-17 10:00:00,2023-02-17 10:00:00.000,2023PX-000037-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,"Inscripción de Maricel Valverde Arias y Jennifer Carvajal Navarro, en elcurso Especialidad en Comunicación Efectiva, modalidad virtual,iniciando el dí",1500000.0,3
20230301637,841472,2023-03-30 12:48:31,4000004017,2023-03-21 11:48:56.000,2023-03-21 11:50:00.000,2023-03-28 10:00:00,2023-03-28 10:00:00.000,2023LE-000003-0004900001,LICITACIÓN MENOR,Cantidad definida,Sistema de Firewall y Balanceo para el Centro de Datos,262400000.0,2
20230302031,841151,2023-03-29 08:19:55,4000004017,2023-03-23 12:15:55.000,2023-03-23 12:20:00.000,2023-03-28 10:00:00,2023-03-28 10:00:00.000,2023PX-000072-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Cantidad definida,"SE REQUIERE INSCRIBIR 1 FUNCIONARIO DE LA DIVISIÓN GESTIÓN ACTIVOS YPASIVOS EN ACTIVIDAD DE CAPACITACIÓN (FORMATO EN-LÍNEA), AMPARADA EN LADECISIÓN IN",153000.0,0
20230702731,913594,2023-11-10 14:06:13,4000004017,2023-07-31 10:48:34.000,2023-07-31 11:00:00.000,2023-08-23 10:00:00,2023-08-23 10:00:00.000,2023LY-000007-0004900001,LICITACIÓN MAYOR,Servicios,Contratación de una empresa para el alquiler de edificio para apoyar el Plan de Continuidad del Banco Central de Costa Rica,37408446.6,79
20230902367,909993,2023-09-26 10:33:43,4000004017,2023-09-19 12:45:33.000,2023-09-19 13:00:00.000,2023-09-22 13:00:00,2023-09-22 13:00:00.000,2023PX-000255-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación: LA PROTECCIÓN DE DATOS EN EL SECTOR PÚBLICO: SANCIONES Y PROCEDIMIENTOS,474300.0,3
20230903630,913379,2023-10-02 13:53:20,4000004017,2023-09-26 15:13:50.000,2023-09-27 10:00:00.000,2023-09-29 10:00:00,2023-09-29 10:00:00.000,2023PX-000266-0004900001,PROCEDIMIENTO POR EXCEPCIÓN,Servicios,Inscripción en actividad de capacitación Alteryx Designer Specialist Complete.,2037960.0,3
